ID,tree,x_m,y_m,Habitat-Plot,Habitat,Plot,DBHcyl,DBHcyl_100,DBHqsm,DBHqsm_100,DBHsec,DBHsec_100,TotalVolume,TotalVolume_100,TotalVolume_opt,TotalVolume_opt_100,TotalVolume_std,TotalVolume_std_100,TreeHeight,hull_volume,pc_height,species,dbh_manual,Unnamed..0.1,Unnamed..0,in_plot,habitat2,has_vol,TotalVolume_final,TotalVolume_final_sd,name,genus,classification,family,wd,wd_sd,cf,agc,agc_var,agc_var_p,h_agc,agc_cumsum,h_agc_p,vol_contrib,wd_contrib,cf_contrib,total_var_term,vol_uncertainty,wd_uncertainty,cf_uncertainty,vol_pct,wd_pct,cf_pct,total_pct,girth_manual,agc_manual,residual,residual_p,residual_cumsum,name.1,type,dbh,height,spcode,matchtype,NSG,tariff,mercvol_m.3,stemvol_m.3,stembiomass_t,crownbiomass_t,rootbiomass_t,AGC_WCC_t,p_agc,f_agc,fthp,agc_v,agc_p1,agc_m1,agc_p10,agc_m10,agc_demol,ratio,trunk_height,spring_of_the_crown,TreeHeight,Timber_ratio
21,0572_T3,534173.722,132243.9813,pearcelands,coppice,,0.765718639,0.765630007,0.788983285,0.788159907,0.754908144,0.759244084,2996.475586,3156.877686,3227,3123,193.7,343.5,10.91088867,72.69157056,11.36153513,avium,15.59718442,3353,3353,TRUE,coppice,>0.1 m,3.123,0.3435,Prunus avium,Prunus,broadleaf,Rosaceae,0.47355,0.057071823,0.488,0.721701565,0.117843264,0.16328531,857.3659301,708.9074034,0.82684345,0.012097887,0.014524855,3.94E-05,0.026662093,0.079380239,0.086978828,0.004527235,45.37485845,54.4775517,0.147589847,100,49,0.036110005,0.68559156,18.986194,1.70475386,avium,any,75.92440844,10.91088867,MX,mixed,0.33,-4.343510837,-0.628899195,-0.628899195,-0.207536734,0.62632109,0.550909103,0.418784356,149.1802283,0.173998316,0.005475751,0.729530334,0.744193912,0.71501267,0.882731915,0.590919614,0.68899335,0.802268565,6.035354614,6.157699585,10.91088867,0.553149683
22,0487_T1,534243.7572,132203.2637,pearcelands,coppice,,0.272693574,0.227304384,0.272693574,0.279972434,0.22442916,0.210413441,1068.035156,1175.796387,1149,1135,153.5,165.7,21.33927917,101.5701986,21.6816808,sylvatica,15.91549431,2003,2003,TRUE,coppice,>0.1 m,1.135,0.1657,Fagus sylvatica,Fagus,broadleaf,Fagaceae,0.58548,0.138073382,0.488,0.324285662,0.089967078,0.277431562,857.3659301,750.7613629,0.875660365,0.021313427,0.055615494,3.94E-05,0.076968272,0.04734285,0.076476085,0.002034244,27.6911862,72.25768813,0.051125666,100,50,0.037984484,0.286301179,7.537319187,1.991055038,sylvatica,any,21.04134411,21.33927917,MX,mixed,0.33,39.4514676,0.388011858,0.395772095,0.130604792,0.031877885,0.046100916,0.162482676,106.9288529,0.12471787,0.000610973,0.335941792,0.342694193,0.329256535,0.406489581,0.272112846,0.250937647,0.392594218,13.4521637,0.937637329,21.33927917,0.630394476
23,0487_T3,534244.8851,132200.6448,pearcelands,coppice,,0.31359759,0.313560069,0.332170784,0.334604561,0.296727121,0.302804917,1927.755493,2016.87793,1865,1765,132.5,175,24.36755371,74.19776861,25.13149839,sylvatica,15.91549431,1412,1412,TRUE,coppice,>0.1 m,1.765,0.175,Fagus sylvatica,Fagus,broadleaf,Fagaceae,0.58548,0.138073382,0.488,0.504285634,0.129047467,0.255901533,857.3659301,726.8625728,0.847785697,0.009830751,0.055615494,3.94E-05,0.065485595,0.049999992,0.118925365,0.003163384,15.01208109,84.92782853,0.060090378,100,50,0.037984484,0.46630115,12.27609548,2.457356188,sylvatica,any,30.28049171,24.36755371,MX,mixed,0.33,38.43986528,0.827536218,0.83581158,0.275817822,0.07852892,0.114581056,0.354346741,131.007643,0.152802483,0.002788102,0.576250672,0.587833285,0.564783335,0.69726342,0.46676299,0.416005035,0.37721467,17.81216431,4.003875732,24.36755371,0.730978765
24,0143_T6,532912.388,131445.1171,conifer,conifer,,0.156702355,0.156702057,0.151444718,0.156300306,0.165638626,0.149655193,249.6251373,190.2323608,239.1,245.2,20.03,29.86,11.50582886,32.04403346,14.98299143,abies,16,,,,conifer,>0.1 m,0.2452,0.02986,Picea abies,Picea,conifer,Pinaceae,0.37023,0.059858304,0.508,0.046116441,0.009338577,0.20249995,112.8902465,111.1775862,0.984828979,0.014829915,0.026140001,3.63E-05,0.04100623,0.005615974,0.007456046,0.000277899,36.16503027,63.74641473,0.088555001,100,50.26548246,0.05646264,-0.010346199,-0.183239729,0.075322964,abies,conifer,14.96551931,11.50582886,XF,genus,0.31,23.64075095,0.106751617,0.111021681,0.034416721,0.011764628,0.009289777,0.046181349,1.758776788,0.015579528,0.007126816,0.035778303,0.036497448,0.035066314,0.043291751,0.028980425,0.02526576,0.665923476,7.433441162,3.20249939,11.50582886,0.646058728
25,0461_T3,534210.3718,132190.3866,pearcelands,coppice,,0.457953423,0.455682248,0.416312248,0.386836797,0.382874042,0.342541754,3144.629883,2848.536377,2332,2117,502.9,273.9,15.68858337,225.692126,15.72454633,excelsior,16.2338042,1982,1982,TRUE,coppice,>0.1 m,2.117,0.2739,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.578172176,0.164410134,0.284361892,857.3659301,721.6125778,0.841662297,0.016739495,0.06408284,3.94E-05,0.080861686,0.07480461,0.146361909,0.003626875,20.70139242,79.24994356,0.048664013,100,51,0.039916243,0.538255933,13.4846341,2.995612121,excelsior,any,34.2541754,15.68858337,MX,mixed,0.33,22.3255827,0.62225769,0.62225769,0.205345038,0.106575745,0.152567052,0.311920783,136.3315245,0.159012062,0.003482423,0.777961493,0.793598533,0.76248008,0.941333473,0.630148828,0.455776908,0.116060778,9.33392334,5.613296509,15.68858337,0.594950042
26,0053_T8,533002.8791,131077.4041,sssi-plot8-11,broadleaf,08-Nov,0.160748541,0.160955667,0.1588227,0.156522796,0.151173428,0.152903035,458.6152954,473.4931946,415.2,410.1,46.08,44.61,20.52742004,18.54266089,20.54939583,excelsior,16.5,,,,broadleaf,>0.1 m,0.4101,0.04461,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.112002083,0.030867685,0.275599201,279.0599129,265.0259266,0.949709773,0.011832729,0.06408284,3.94E-05,0.075954919,0.012183401,0.028352867,0.000702589,15.57862058,84.36957166,0.051807759,100,51.83627878,0.041576132,0.070425951,1.69390341,1.482798863,excelsior,any,15.2903035,20.52742004,MX,mixed,0.33,41.60462775,0.194606134,0.20239038,0.066788825,0.014456953,0.020752294,0.081245779,14.14598834,0.050691582,0.00243132,0.129315346,0.131914586,0.126741976,0.15647158,0.104745433,0.082674743,0.503912032,15.92805481,5.464782715,20.52742004,0.775940414
27,0600_T17,534220.1302,132254.4678,pearcelands,coppice,,0.150164902,0.150345355,0.141499296,0.141292006,0.138526976,0.138313308,549.8348389,489.9918518,487.8,462.1,44.48,49.78,17.66319275,63.34831488,18.45467623,glutinosa,16.55211408,486,486,TRUE,coppice,>0.1 m,0.4621,0.04978,Alnus glutinosa,Alnus,broadleaf,Betulaceae,0.43911,0.106599212,0.488,0.099021413,0.026306457,0.265664324,857.3659301,809.4517714,0.944114692,0.011604805,0.058933377,3.94E-05,0.070577533,0.010667141,0.024038634,0.000621161,16.44263343,83.50161151,0.055755054,100,52,0.041905859,0.057115554,1.362949141,3.052727675,glutinosa,any,13.83133084,17.66319275,MX,mixed,0.33,37.12378221,0.13523465,0.141996383,0.046858806,0.011277458,0.016150493,0.058136264,48.01318013,0.056000803,0.001935929,0.104998238,0.107108697,0.102908783,0.127047881,0.085048571,0.06216575,0.363200068,13.17880249,4.950836182,17.66319275,0.746116666
28,0142_T5,532904.9467,131442.4829,conifer,conifer,,0.162287653,0.162001163,0.162287653,0.162001163,0.178378046,0.178924724,763.3102417,789.8085938,703.8,749.2,106.4,114.3,13.16464233,68.25307312,23.23609628,abies,16.7,,,,conifer,>0.1 m,0.7492,0.1143,Picea abies,Picea,conifer,Pinaceae,0.37023,0.059858304,0.508,0.140907169,0.031334568,0.222377387,112.8902465,104.7928749,0.928272177,0.023275388,0.026140001,3.63E-05,0.049451702,0.021497183,0.022781688,0.000849111,47.06690909,52.85965954,0.07343138,100,52.46459731,0.062661706,0.078245463,1.248696667,0.153568427,abies,conifer,17.89247245,13.16464233,XF,genus,0.31,25.74816899,0.176818514,0.180354885,0.055910014,0.018311209,0.014519501,0.074221224,8.238278806,0.072976002,0.000730296,0.148544714,0.15153046,0.145588681,0.179739118,0.120321214,0.100543683,0.302364171,10.52780151,3.630065918,13.16464233,0.799702813
29,0022_T1,533037.3494,131259.7846,sssi-plot6,broadleaf,6,0.280664861,0.331529915,0.28366819,0.331529915,0.259767592,0.163040414,1528.680786,1858.575928,1487,1322,218.2,360.5,17.87472534,167.2534472,19.63190883,campestre,16.8,,,,broadleaf,>0.1 m,1.322,0.3605,Acer campestre,Acer,broadleaf,Sapindaceae,0.52521,0.010256137,0.488,0.338831879,0.092658032,0.273463148,279.0599129,240.9583828,0.863464696,0.074361412,0.000381331,3.94E-05,0.074782093,0.092397044,0.006616603,0.002125493,99.43745739,0.50992234,0.052620273,100,52.77875658,0.043495723,0.295336156,6.790004593,1.778135019,campestre,any,16.3040414,17.87472534,MX,mixed,0.33,36.09014389,0.197882835,0.20381932,0.067260376,0.016948259,0.024364866,0.084208635,38.44036199,0.137749495,0.001425024,0.476357669,0.485932469,0.466878176,0.576392829,0.385849684,0.314345267,0.23531045,8.772521973,3.718841553,17.87472534,0.490778001
30,0046_T1,534201.2951,131980.5237,pearcelands,coppice,,0.247356519,0.24720411,0.247954786,0.289221287,0.236013606,0.253955483,2989.176514,2790.148926,2554,2319,320,378.5,18.67066956,102.3996991,18.67958145,excelsior,16.87042397,1112,1112,TRUE,coppice,>0.1 m,2.319,0.3785,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.633340235,0.190804663,0.301267238,857.3659301,716.2140325,0.835365632,0.026639758,0.06408284,3.94E-05,0.090761948,0.103371832,0.160327476,0.003972944,29.35124041,70.60540382,0.04335577,100,53,0.043953901,0.589386334,13.40919296,3.64211401,excelsior,any,25.39554834,18.67066956,MX,mixed,0.33,32.17088654,0.477340244,0.482113647,0.159097503,0.050792144,0.073776805,0.209889647,141.7852379,0.165373072,0.004273639,0.762015283,0.777331829,0.746851206,0.922038615,0.617232382,0.424426739,0.163762078,14.0276947,6.841384888,18.67066956,0.751322531
31,0492_T6,534294.7874,132204.9683,pearcelands,coppice,,0.260610342,0.170351848,0.260610342,0.170351848,0.205162138,0.196687356,1679.213257,1904.609741,1799,1501,143.3,338,12.36712646,83.50690989,12.45109336,campestre,16.87042397,2521,2521,TRUE,coppice,>0.1 m,1.501,0.338,Acer campestre,Acer,broadleaf,Sapindaceae,0.52521,0.010256137,0.488,0.384710022,0.086988848,0.226115368,857.3659301,742.8737676,0.866460564,0.050707479,0.000381331,3.94E-05,0.05112816,0.086630238,0.007512497,0.002413286,99.17720265,0.745832827,0.076964518,100,53,0.043953901,0.340756122,7.752579805,3.982870132,campestre,any,19.66873556,12.36712646,MX,mixed,0.33,24.31235937,0.207093237,0.211235102,0.069707584,0.026973017,0.038946368,0.0966806,114.8768726,0.133988147,0.001155194,0.488156259,0.497968197,0.478441954,0.590669155,0.395406574,0.286669545,0.096879773,7.340545654,1.089355469,12.36712646,0.593553052
32,0765_T2,534141.3646,132332.2099,pearcelands,coppice,,0.185483098,0.201516867,0.180762306,0.202256784,0.178531095,0.17972903,63.98522949,63.24039841,45.61,141.8,25.99,126.5,1.995864868,71.53404119,8.884114873,robur,17.50704374,586,586,TRUE,coppice,>0.1 m,0.1418,0.1265,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,0.038726885,0.035845957,0.925609114,857.3659301,842.4124325,0.982558792,0.795845178,0.060867702,3.94E-05,0.856752231,0.034548314,0.009554457,0.000242934,92.89093734,7.104469666,0.00459299,100,55,0.048227517,-0.009500633,-0.196996098,3.973369499,robur,any,17.97290295,1.995864868,MX,mixed,0.33,6.336430034,0.047026,0.04796652,0.015828951,0.02157478,0.031086472,0.037403732,14.99222449,0.017486378,0.006808498,0.017271535,0.017618693,0.016927833,0.020898556,0.013989943,0.01531522,0.958411992,1.31880188,,1.995864868,0.66076712
33,0244_T2,534200.9376,132094.9283,pearcelands,coppice,,0.63050729,0.528770983,0.63050729,0.528770983,0.310577303,0.41429618,1111.610229,1480.961792,1172,1183,278.1,272.8,13.16134644,60.36351598,13.16524279,excelsior,17.50704374,3227,3227,TRUE,coppice,>0.1 m,1.183,0.2728,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.323088184,0.110654108,0.342488874,857.3659301,751.0844511,0.876037203,0.053176438,0.06408284,3.94E-05,0.117298629,0.07450419,0.081788445,0.002026733,45.33423667,54.63221601,0.033547316,100,55,0.048227517,0.274860666,5.699249762,4.248230165,excelsior,any,41.429618,13.16134644,MX,mixed,0.33,14.83603455,0.61138786,0.61138786,0.201757994,0.170697589,0.221159913,0.372455583,106.6045672,0.124339635,0.000592418,0.404464334,0.412593961,0.396415472,0.489401847,0.327616066,0.359179797,0.659651041,10.55117798,2.659469604,13.16134644,0.801679222
34,0042_T0,532979.3136,131060.9295,sssi-plot8-11,broadleaf,08-Nov,0.178371936,0.17837213,0.17563802,0.175936803,0.176922634,0.177253366,2740.299316,2904.568115,2696,2627,166.2,566.7,25.3381958,134.805069,25.79036431,excelsior,17.6,,,,broadleaf,>0.1 m,2.627,0.5667,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.717457868,0.238664378,0.332652813,279.0599129,225.163755,0.806865281,0.046535703,0.06408284,3.94E-05,0.110657894,0.154770984,0.181621509,0.004500614,42.0536678,57.91077167,0.035560537,100,55.2920307,0.048871541,0.668586328,13.68048389,2.446721347,excelsior,any,17.7253366,25.3381958,MX,mixed,0.33,48.82877294,0.324496033,0.330985953,0.109225365,0.020846223,0.03002701,0.130071588,54.61361571,0.1957057,0.009159581,0.793264389,0.80920893,0.777478456,0.959849834,0.642544091,0.410440079,0.094021253,14.87437439,6.311447144,25.3381958,0.587033683
35,0052_T11,532997.0266,131076.3345,sssi-plot8-11,broadleaf,08-Nov,0.165142804,0.165087894,0.170707837,0.171057343,0.158560842,0.157926887,5107.015137,5122.275879,4039,3890,721.9,646.7,19.42070007,127.1452013,19.56396747,excelsior,17.8,,,,broadleaf,>0.1 m,3.89,0.6467,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,1.062394788,0.32182003,0.302919436,279.0599129,217.3816655,0.778978475,0.027637994,0.06408284,3.94E-05,0.091760185,0.17661972,0.268940871,0.006664404,30.1198108,69.83730509,0.042884113,100,55.92034923,0.050274633,1.012120155,20.13182602,3.458841502,excelsior,any,15.7926887,19.42070007,MX,mixed,0.33,39.24503508,0.198927218,0.204895034,0.067615361,0.015662085,0.022499147,0.083277446,62.74064217,0.224828574,0.015582173,1.398940563,1.427059293,1.371101737,1.692718267,1.133141875,0.789675685,0.039551072,11.7253418,6.763366699,19.42070007,0.603754847
36,0023_T9,533049.8806,131264.4187,sssi-plot6,broadleaf,6,0.17760779,0.177602291,0.175160438,0.175266296,0.178320244,0.178253725,1749.384155,1638.85144,1578,1371,207.8,166.9,23.67704773,68.29793154,23.88040161,aucuparia,18.1,,,,broadleaf,>0.1 m,1.371,0.1669,Sorbus aucuparia,Sorbus,broadleaf,Rosaceae,0.62853,0.057071823,0.488,0.420516739,0.063918558,0.152000032,279.0599129,236.4084549,0.847160212,0.014819644,0.008245015,3.94E-05,0.02310401,0.051192009,0.038183789,0.002637902,64.14316799,35.68651291,0.170319101,100,56.86282703,0.052424178,0.368092561,7.021427437,3.826934064,aucuparia,any,17.8253725,23.67704773,MX,mixed,0.33,45.74279554,0.308259595,0.314424787,0.10376018,0.02113882,0.030452461,0.124899,43.0719747,0.154346693,0.002953563,0.502672791,0.512776554,0.492669672,0.608234167,0.407164961,0.28039875,0.239122063,17.10124207,7.056900024,23.67704773,0.722270879
37,0144_T7,532927.9226,131446.8335,conifer,conifer,,0.186920077,0.186915308,0.174113587,0.178614959,0.190329522,0.172710553,282.9534912,323.142395,285.6,269.2,17.33,33.03,11.46548462,30.69195264,13.41016161,abies,18.4,,,,conifer,>0.1 m,0.2692,0.03303,Picea abies,Picea,conifer,Pinaceae,0.37023,0.059858304,0.508,0.050630285,0.010280671,0.203053783,112.8902465,111.0815729,0.983978478,0.015054524,0.026140001,3.63E-05,0.041230839,0.006212178,0.008185839,0.0003051,36.51277719,63.39915022,0.088072589,100,57.80530483,0.078675542,-0.028045257,-0.356467286,0.125523169,abies,conifer,17.27105528,11.46548462,XF,genus,0.31,22.70105813,0.144176119,0.148501402,0.046035435,0.016776293,0.013291469,0.062811728,1.859303859,0.016470013,0.006977259,0.060775604,0.06199719,0.059566166,0.073538482,0.049228232,0.045876797,0.637474239,9.512069702,2.102661133,11.46548462,0.829626485
38,0765_T0,534142.9662,132338.8105,pearcelands,coppice,,0.813337326,0.813140452,0.909703195,0.905908883,0.699397206,0.696266949,7145.165039,6783.315918,6567,6269,880.9,369,19.13140869,142.096087,19.454462,robur,18.4619734,3683,3683,TRUE,coppice,>0.1 m,6.269,0.369,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.712121575,0.434392195,0.253715742,857.3659301,626.6403199,0.730890158,0.003464625,0.060867702,3.94E-05,0.064371678,0.100777295,0.422404031,0.01074014,5.382219004,94.55665079,0.06113021,100,58,0.055090091,1.657031484,30.07857575,5.905261649,robur,any,69.62669492,19.13140869,MX,mixed,0.33,6.414951641,0.750256369,0.750256369,0.247584602,0.5402326,0.490706797,0.787817202,232.4377318,0.271106798,0.029277536,1.852585912,1.889822721,1.815719724,2.241629362,1.500594616,1.573939233,0.529338956,14.67277527,9.395904541,19.13140869,0.766946936
39,0054_T14,533053.4489,131060.7152,sssi-plot9-10,broadleaf,09-Oct,0.172594428,0.177788779,0.172594428,0.178192094,0.194628492,0.168512255,1186.720215,2004.227661,1187,1896,0,153.6,14.43138123,156.6548565,15.1257256,aucuparia,18.5,,,,broadleaf,>0.1 m,1.896,0.1536,Sorbus aucuparia,Sorbus,broadleaf,Rosaceae,0.62853,0.057071823,0.488,0.581546125,0.070861382,0.121849976,279.0599129,231.6037582,0.829942774,0.006563051,0.008245015,3.94E-05,0.014847417,0.047112598,0.05280559,0.003648039,44.20331772,55.53164937,0.265032916,100,58.11946409,0.055374776,0.52617135,9.502004204,4.353105414,aucuparia,any,16.8512255,14.43138123,MX,mixed,0.33,29.46650867,0.175512275,0.180777643,0.059656622,0.018392113,0.026460898,0.078048735,48.0377008,0.172141173,0.005204349,0.363994002,0.371310294,0.356750488,0.440432727,0.29483512,0.199254376,0.134553969,6.098968506,0.319267273,14.43138123,0.422618487
40,0067_T4,534260.6926,131993.9829,pearcelands,coppice,,0.186767817,0.186790124,0.181924134,0.183450624,0.182490349,0.182519272,1105.117188,953.736084,909.2,853.5,130.9,132.7,13.65852356,61.55198666,14.08000136,caprea,19.09859317,55,55,TRUE,coppice,>0.1 m,0.8535,0.1327,Salix caprea,Salix,broadleaf,Salicaceae,0.39606,0.047579346,0.488,0.164962158,0.032428474,0.196581287,857.3659301,784.5816994,0.915107158,0.024173236,0.014431616,3.94E-05,0.038644203,0.025647895,0.019817178,0.001034808,62.55333151,37.34484069,0.101827801,100,60,0.059972928,0.104989231,1.750610398,6.01025088,caprea,any,18.2519272,13.65852356,MX,mixed,0.33,27.33815338,0.196229899,0.200154497,0.066050984,0.022413864,0.032307078,0.088464848,72.94919287,0.085085248,0.00022245,0.18433553,0.188040659,0.180667236,0.22304599,0.149311751,0.090699911,0.197922856,9.586624146,4.958679199,13.65852356,0.701878509
41,0044_T12,532990.6506,131060.7616,sssi-plot8-11,broadleaf,08-Nov,0.186549664,0.186549962,0.187118366,0.18832095,0.181569844,0.182312012,101.9751816,94.59687805,102,90.74,0,7.625,3.843139648,4.398828202,5.152552983,excelsior,19.1,,,,broadleaf,>0.1 m,0.09074,0.007625,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.024781929,0.006611875,0.266802267,279.0599129,277.4476761,0.994222614,0.007061259,0.06408284,3.94E-05,0.07118345,0.002082458,0.006273443,0.000155457,9.919804524,90.02491501,0.055280464,100,60.00441968,0.059983995,-0.035202066,-0.586857645,4.317903348,excelsior,any,18.2312012,3.843139648,MX,mixed,0.33,9.596151582,0.071316762,0.072743098,0.024005222,0.02235088,0.03221544,0.046356102,1.637018736,0.005866191,0.008861174,0.025835279,0.026354566,0.025321158,0.031260688,0.020926576,0.021584397,0.985874593,3.570281982,,3.843139648,0.929001366
42,0464_T0,534244.155,132193.9918,pearcelands,coppice,,0.405062258,0.43742469,0.434121847,0.43742469,0.434121847,0.43742469,2064.641113,1549.31665,1582,1527,377.5,214,10.36607361,64.77448563,9.97708369,sylvatica,20.05352283,3301,3301,TRUE,coppice,>0.1 m,1.527,0.214,Fagus sylvatica,Fagus,broadleaf,Fagaceae,0.58548,0.138073382,0.488,0.436285644,0.119716658,0.274399718,857.3659301,733.4227272,0.855437219,0.019640361,0.055615494,3.94E-05,0.075295205,0.061142847,0.10288897,0.00273682,26.08447799,73.86326033,0.052261683,100,63,0.067769525,0.368516119,5.437785151,6.378766999,sylvatica,any,43.74246895,10.36607361,MX,mixed,0.33,9.808504472,0.4510937,0.4510937,0.148860921,0.195280372,0.24326936,0.344141293,124.3794886,0.145071648,0.002031453,0.442661852,0.451559335,0.433852851,0.535620809,0.358556062,0.335456341,0.29098317,3.466491699,2.933746338,10.36607361,0.334407398
43,0044_T11,532996.7033,131069.7414,sssi-plot8-11,broadleaf,08-Nov,0.197147608,0.197147787,0.193127751,0.195525661,0.187108964,0.188204512,689.9908447,701.9736938,759,697.3,60.73,64.95,21.65289307,22.39559687,21.65252837,excelsior,20.4,,,,broadleaf,>0.1 m,0.6973,0.06495,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.190439045,0.051382621,0.269811378,279.0599129,256.2247732,0.918171193,0.008675989,0.06408284,3.94E-05,0.07279818,0.017738443,0.048208861,0.001194624,11.91786499,88.02808071,0.054054293,100,64.08849013,0.070740865,0.11969818,1.692065527,4.437601528,excelsior,any,18.8204512,21.65289307,MX,mixed,0.33,41.42947774,0.316833554,0.323170225,0.106646174,0.024182968,0.034881964,0.130829143,23.02557874,0.082511237,0.000305857,0.191715464,0.195568919,0.187900305,0.231975719,0.155289516,0.119019838,0.487140119,16.13711548,14.46917725,21.65289307,0.745263713
44,0143_T3,532915.2134,131442.5169,conifer,conifer,,0.199736297,0.199722975,0.193961188,0.19478792,0.18780534,0.189573601,183.4875946,197.9740601,183.2,207.5,7.238,45.61,7.412063599,41.42289483,16.59935897,abies,20.7,,,,conifer,>0.1 m,0.2075,0.04561,Picea abies,Picea,conifer,Pinaceae,0.37023,0.059858304,0.508,0.039025944,0.010651404,0.272931369,112.8902465,111.5183814,0.987847798,0.048315218,0.026140001,3.63E-05,0.074491532,0.008578185,0.006309664,0.000235172,64.86001345,35.09123864,0.048747913,100,65.03096793,0.10250369,-0.063477745,-0.619272785,0.062045424,abies,conifer,18.95736009,7.412063599,XF,genus,0.31,14.24753648,0.113359116,0.115626299,0.035844153,0.021130063,0.016777237,0.056974215,1.410891057,0.0124979,0.007656617,0.037234332,0.037982743,0.036493368,0.045053542,0.030159807,0.028709648,0.754970729,5.34022522,4.644607544,7.412063599,0.720477523
45,0043_T12,532990.0561,131066.7667,sssi-plot8-11,broadleaf,08-Nov,0.21194385,0.211948037,0.210894376,0.210883409,0.201634184,0.201553658,925.3543701,917.296875,968,933.3,66.53,65.78,17.82461548,59.03458579,17.81954393,excelsior,20.8,,,,broadleaf,>0.1 m,0.9333,0.06578,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.254892816,0.066998408,0.262849338,279.0599129,250.587095,0.8979688,0.004967584,0.06408284,3.94E-05,0.069089775,0.017965123,0.064525068,0.001598943,7.190042055,92.75300228,0.056955666,100,65.34512719,0.074266927,0.18062589,2.432117461,4.618227417,excelsior,any,20.1553658,17.82461548,MX,mixed,0.33,33.77119172,0.302296352,0.308342279,0.101752952,0.028656148,0.041400212,0.130409101,28.7277107,0.102944599,8.67E-06,0.250522226,0.255557716,0.245536834,0.303131908,0.202922985,0.150789359,0.350224525,13.25468445,5.656539917,17.82461548,0.743616852
46,0155_T1,532927.9803,131457.8505,conifer,conifer,,0.21074532,0.210745618,0.210505039,0.208207399,0.230337784,0.22830978,289.3015747,332.9416199,305.8,298.3,23.05,22.18,10.70986938,23.5525094,17.28220548,abies,21,,,,conifer,>0.1 m,0.2983,0.02218,Picea abies,Picea,conifer,Pinaceae,0.37023,0.059858304,0.508,0.056103321,0.009989689,0.178058789,112.8902465,110.7075445,0.980665274,0.005528618,0.026140001,3.63E-05,0.031704932,0.004171544,0.009070712,0.00033808,17.43772185,82.44774371,0.114534442,100,65.97344573,0.10579504,-0.049691719,-0.469697999,0.012353706,abies,conifer,22.83097804,10.70986938,XF,genus,0.31,19.16436502,0.227324783,0.229598031,0.07117539,0.033487754,0.026704662,0.104663144,2.238805306,0.019831698,0.006426957,0.062618606,0.063877232,0.061372492,0.075768508,0.050721057,0.054399148,0.784994066,9.08039856,6.789260864,10.70986938,0.847853343
47,0023_T10,533042.7822,131268.7385,sssi-plot6,broadleaf,6,0.211499751,0.211619034,0.209509268,0.210704327,0.206347898,0.204966098,458.6200562,459.9991455,446.3,509.8,44.56,148.8,8.816238403,34.66730497,9.194172218,excelsior,21.5,,,,broadleaf,>0.1 m,0.5098,0.1488,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.13923107,0.05380081,0.386413819,279.0599129,261.9111756,0.938548188,0.085193449,0.06408284,3.94E-05,0.14931564,0.040638649,0.035245773,0.000873397,57.05594476,42.91770131,0.026353932,100,67.54424205,0.080687292,0.058543778,0.725563795,4.676771195,excelsior,any,20.4966098,8.816238403,MX,mixed,0.33,17.62033514,0.1655317,0.168842334,0.05571797,0.029872826,0.04317486,0.085590796,17.28796831,0.061950741,0.001447746,0.125629991,0.128155157,0.123129964,0.152012303,0.101760298,0.095233382,0.40841192,5.072555542,5.095535278,8.816238403,0.57536506
48,0062_T7,533015.6631,131082.9887,sssi-plot8-11,broadleaf,08-Nov,0.207571298,,0.22930114,,0.219881713,,322.6921387,,322.7,,0,,5.292800903,19.24990245,5.844119182,excelsior,21.5,,,,broadleaf,>0.1 m,0.3227,0,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,0.088132339,0.022317188,0.253223598,279.0599129,267.8274606,0.959748958,0,0.06408284,3.94E-05,0.064122191,0,0.022310339,0.000552854,0,99.93863194,0.061368055,100,67.54424205,0.080687292,0.007445047,0.092270374,4.684216242,excelsior,any,,5.292800903,MX,mixed,0.33,,,,,,,,11.32058459,0.040566861,0.003532298,0.088130191,0.089901604,0.086376406,0.106637537,0.071385451,0.072232135,0.666871965,4.116943359,,5.292800903,0.777838319
